Section,Dish,Ingredient/SKU,Qty,UOM,Sale,Cost,Loss,"Bom ID","Line ID"
g_instead_of_kg,"Chicken Ginger","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,96,2890
g_instead_of_kg,"Chicken Ginger","PRD-00822 Dried coriander(khushk dhanya)",8,g,,,,96,2885
g_instead_of_kg,"Chicken Ginger","PRD-00837 GARAM MASALAH",3,g,,,,96,2887
g_instead_of_kg,"Chicken Ginger","PRD-00846 GREEN CHILLI (SABZ MIRCH)",10,g,,,,96,2882
g_instead_of_kg,"Chicken Ginger","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,96,2889
g_instead_of_kg,"Chicken Ginger","PRD-00838 Leason",10,g,,,,96,2881
g_instead_of_kg,"Chicken Ginger","PRD-00907 MILK PACK CREAM",6,g,,,,96,2888
g_instead_of_kg,"Chicken Ginger","PRD-00925 Piyaz",80,g,,,,96,2879
g_instead_of_kg,"Chicken Ginger","PRD-00962 SALT 800G",6,g,,,,96,2883
g_instead_of_kg,"Chicken Ginger","PRD-00961 Safaid zeerah",3,g,,,,96,2886
g_instead_of_kg,"Chicken Ginger","PRD-01010 TOMATO",12,g,,,,96,2877
g_instead_of_kg,"Chicken Ginger","PRD-01041 Yogurt",60,g,,,,96,2878
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00751 BONE LESS CHICKEN",450,g,,,,74,6845
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00837 GARAM MASALAH",3,g,,,,74,6852
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",15,g,,,,74,6846
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,74,6853
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00838 Leason",20,g,,,,74,6847
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00907 MILK PACK CREAM",50,g,,,,74,6855
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00925 Piyaz",120,g,,,,74,6850
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00962 SALT 800G",7,g,,,,74,6848
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-00961 Safaid zeerah",4,g,,,,74,6851
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-01016 Turmeric Powder(1kg)",2,g,,,,74,6856
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-01028 White pepper",4,g,,,,74,6857
g_instead_of_kg,"Chicken Green Chilli Lime Handi","PRD-01041 Yogurt",60,g,,,,74,6854
g_instead_of_kg,"Chicken Handi","PRD-00842 Adrak",10,g,,,,95,2861
g_instead_of_kg,"Chicken Handi","PRD-00748 BLACK PEPPER",3,g,,,,95,2872
g_instead_of_kg,"Chicken Handi","PRD-00751 BONE LESS CHICKEN",450,g,,,,95,2857
g_instead_of_kg,"Chicken Handi","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,95,2866
g_instead_of_kg,"Chicken Handi","PRD-00802 Crushed chilli(dara mirch)",7,g,,,,95,2867
g_instead_of_kg,"Chicken Handi","PRD-00822 Dried coriander(khushk dhanya)",3,g,,,,95,2869
g_instead_of_kg,"Chicken Handi","PRD-00837 GARAM MASALAH",3,g,,,,95,2873
g_instead_of_kg,"Chicken Handi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",6,g,,,,95,2874
g_instead_of_kg,"Chicken Handi","PRD-00838 Leason",10,g,,,,95,2862
g_instead_of_kg,"Chicken Handi","PRD-00907 MILK PACK CREAM",50,g,,,,95,2864
g_instead_of_kg,"Chicken Handi","PRD-00925 Piyaz",140,g,,,,95,2859
g_instead_of_kg,"Chicken Handi","PRD-00958 Red Chilli(1kg)",3,g,,,,95,2868
g_instead_of_kg,"Chicken Handi","PRD-00962 SALT 800G",10,g,,,,95,2865
g_instead_of_kg,"Chicken Handi","PRD-00961 Safaid zeerah",4,g,,,,95,2870
g_instead_of_kg,"Chicken Handi","PRD-01010 TOMATO",150,g,,,,95,2860
g_instead_of_kg,"Chicken Handi","PRD-01016 Turmeric Powder(1kg)",2,g,,,,95,2871
g_instead_of_kg,"Chicken Handi","PRD-01041 Yogurt",70,g,,,,95,2863
g_instead_of_kg,"Chicken Jalfrezi","PRD-00842 Adrak",10,g,,,,97,2897
g_instead_of_kg,"Chicken Jalfrezi","PRD-00748 BLACK PEPPER",4,g,,,,97,2902
g_instead_of_kg,"Chicken Jalfrezi","PRD-00751 BONE LESS CHICKEN",450,g,,,,97,2891
g_instead_of_kg,"Chicken Jalfrezi","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,97,2898
g_instead_of_kg,"Chicken Jalfrezi","PRD-00822 Dried coriander(khushk dhanya)",7,g,,,,97,2905
g_instead_of_kg,"Chicken Jalfrezi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",7,g,,,,97,2899
g_instead_of_kg,"Chicken Jalfrezi","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,97,2906
g_instead_of_kg,"Chicken Jalfrezi","PRD-00838 Leason",10,g,,,,97,2896
g_instead_of_kg,"Chicken Jalfrezi","PRD-00907 MILK PACK CREAM",50,g,,,,97,2908
g_instead_of_kg,"Chicken Jalfrezi","PRD-00925 Piyaz",140,g,,,,97,2893
g_instead_of_kg,"Chicken Jalfrezi","PRD-00958 Red Chilli(1kg)",5,g,,,,97,2901
g_instead_of_kg,"Chicken Jalfrezi","PRD-00962 SALT 800G",6,g,,,,97,2900
g_instead_of_kg,"Chicken Jalfrezi","PRD-00768 SHIMLA MIRCH",40,g,,,,97,2892
g_instead_of_kg,"Chicken Jalfrezi","PRD-00961 Safaid zeerah",4,g,,,,97,2904
g_instead_of_kg,"Chicken Jalfrezi","PRD-01010 TOMATO",150,g,,,,97,2894
g_instead_of_kg,"Chicken Jalfrezi","PRD-01016 Turmeric Powder(1kg)",2,g,,,,97,2903
g_instead_of_kg,"Chicken Jalfrezi","PRD-01041 Yogurt",70,g,,,,97,2907
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00842 Adrak",30,g,,,,268,7156
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00748 BLACK PEPPER",6,g,,,,268,7162
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00798 CORIENDER (SABZ DHANYA)",30,g,,,,268,7167
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00802 Crushed chilli(dara mirch)",6,g,,,,268,7165
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00822 Dried coriander(khushk dhanya)",10,g,,,,268,7160
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00837 GARAM MASALAH",6,g,,,,268,7163
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",20,g,,,,268,7158
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00838 Leason",30,g,,,,268,7157
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00958 Red Chilli(1kg)",10,g,,,,268,7164
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00962 SALT 800G",15,g,,,,268,7159
g_instead_of_kg,"Chicken Karahi (Full)","PRD-00961 Safaid zeerah",6,g,,,,268,7161
g_instead_of_kg,"Chicken Karahi (Full)","PRD-01010 TOMATO",350,g,,,,268,7153
g_instead_of_kg,"Chicken Karahi (Full)","PRD-01016 Turmeric Powder(1kg)",2,g,,,,268,7166
g_instead_of_kg,"Chicken Karahi (Full)","PRD-01041 Yogurt",100,g,,,,268,7154
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00842 Adrak",15,g,,,,132,5562
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00748 BLACK PEPPER",3,g,,,,132,5567
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00798 CORIENDER (SABZ DHANYA)",15,g,,,,132,5571
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00777 Chicken Karahi",500,g,,,,132,5558
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00802 Crushed chilli(dara mirch)",3,g,,,,132,5570
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00822 Dried coriander(khushk dhanya)",5,g,,,,132,5565
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00837 GARAM MASALAH",3,g,,,,132,5568
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",10,g,,,,132,5563
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00838 Leason",15,g,,,,132,5561
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00958 Red Chilli(1kg)",5,g,,,,132,5569
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00962 SALT 800G",8,g,,,,132,5564
g_instead_of_kg,"Chicken Karahi (Half)","PRD-00961 Safaid zeerah",3,g,,,,132,5566
g_instead_of_kg,"Chicken Karahi (Half)","PRD-01010 TOMATO",200,g,,,,132,5559
g_instead_of_kg,"Chicken Karahi (Half)","PRD-01016 Turmeric Powder(1kg)",1,g,,,,132,5572
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00771 Cardamom(sabz ilaichi)",3,g,,,,173,3704
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00864 KAJU",25,g,,,,173,3701
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,173,3700
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00838 Leason",15,g,,,,173,3698
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00907 MILK PACK CREAM",40,g,,,,173,3702
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-00962 SALT 800G",6,g,,,,173,3699
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-01002 THAI PIECE CHICKEN",650,g,,,,173,3697
g_instead_of_kg,"Chicken Kastoori Boti (8Pcs)","PRD-01028 White pepper",5,g,,,,173,3703
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00842 Adrak",8,g,,,,75,6874
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00748 BLACK PEPPER",3,g,,,,75,6884
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,75,6881
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00802 Crushed chilli(dara mirch)",2,g,,,,75,6878
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00837 GARAM MASALAH",2,g,,,,75,6880
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,75,6877
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00838 Leason",8,g,,,,75,6875
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00907 MILK PACK CREAM",50,g,,,,75,6885
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00925 Piyaz",120,g,,,,75,6872
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00962 SALT 800G",7,g,,,,75,6876
g_instead_of_kg,"Chicken Kebab Masalah","PRD-00961 Safaid zeerah",3,g,,,,75,6879
g_instead_of_kg,"Chicken Kebab Masalah","PRD-01002 THAI PIECE CHICKEN",250,g,,,,75,7520
g_instead_of_kg,"Chicken Kebab Masalah","PRD-01010 TOMATO",80,g,,,,75,6882
g_instead_of_kg,"Chicken Kebab Masalah","PRD-01016 Turmeric Powder(1kg)",2,g,,,,75,6883
g_instead_of_kg,"Chicken Kebab Masalah","PRD-01041 Yogurt",40,g,,,,75,6873
g_instead_of_kg,"Chicken Lasagna","PRD-00748 BLACK PEPPER",2,g,,,,246,6397
g_instead_of_kg,"Chicken Lasagna","PRD-00751 BONE LESS CHICKEN",300,g,,,,246,6389
g_instead_of_kg,"Chicken Lasagna","PRD-00759 Butter",20,g,,,,246,6398
g_instead_of_kg,"Chicken Lasagna","PRD-00845 Graed Cheese 30/70 (2KG)",100,g,,,,246,6400
g_instead_of_kg,"Chicken Lasagna","PRD-00907 MILK PACK CREAM",100,g,,,,246,6392
g_instead_of_kg,"Chicken Lasagna","PRD-00908 MILK PACK NESTLE (1LITER)",50,g,,,,246,6391
g_instead_of_kg,"Chicken Lasagna","PRD-00926 Oregano(500g)",2,g,,,,246,6390
g_instead_of_kg,"Chicken Lasagna","PRD-00925 Piyaz",20,g,,,,246,6394
g_instead_of_kg,"Chicken Lasagna","PRD-00962 SALT 800G",2,g,,,,246,6396
g_instead_of_kg,"Chicken Lasagna","PRD-01010 TOMATO",50,g,,,,246,6393
g_instead_of_kg,"Chicken Lasagna","PRD-01011 TOMATO PASTE",100,g,,,,246,6399
g_instead_of_kg,"Chicken Loaded Fries","PRD-00747 Black Olive (3kg)",20,g,,,,207,6060
g_instead_of_kg,"Chicken Loaded Fries","PRD-00779 Chicken Tikka Masala(1kg)",5,g,,,,207,6059
g_instead_of_kg,"Chicken Loaded Fries","PRD-00720 Fries 2.5kg",360,g,,,,207,6050
g_instead_of_kg,"Chicken Loaded Fries","PRD-00877 KNORR KETCHUP 4KG",10,g,,,,207,6057
g_instead_of_kg,"Chicken Loaded Fries","PRD-00838 Leason",3,g,,,,207,6058
g_instead_of_kg,"Chicken Loaded Fries","PRD-00907 MILK PACK CREAM",15,g,,,,207,6055
g_instead_of_kg,"Chicken Loaded Fries","PRD-00915 Mozzarella cheese",70,g,,,,207,6061
g_instead_of_kg,"Chicken Loaded Fries","PRD-00926 Oregano(500g)",2,g,,,,207,6056
g_instead_of_kg,"Chicken Loaded Fries","PRD-00954 Real mayo 4KG",80,g,,,,207,6054
g_instead_of_kg,"Chicken Loaded Fries","PRD-00768 SHIMLA MIRCH",15,g,,,,207,6052
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00748 BLACK PEPPER",3,g,,,,90,2786
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00751 BONE LESS CHICKEN",450,g,,,,90,2782
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,90,2792
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00822 Dried coriander(khushk dhanya)",7,g,,,,90,2784
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",8,g,,,,90,2791
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,90,2793
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00907 MILK PACK CREAM",40,g,,,,90,2790
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00925 Piyaz",60,g,,,,90,2788
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00962 SALT 800G",8,g,,,,90,2794
g_instead_of_kg,"Chicken Madrasi Handi","PRD-00961 Safaid zeerah",4,g,,,,90,2785
g_instead_of_kg,"Chicken Madrasi Handi","PRD-01010 TOMATO",120,g,,,,90,2789
g_instead_of_kg,"Chicken Madrasi Handi","PRD-01041 Yogurt",60,g,,,,90,2783
g_instead_of_kg,"Chicken Makhni Handi","PRD-00725 ALMOND",10,g,,,,92,5337
g_instead_of_kg,"Chicken Makhni Handi","PRD-00751 BONE LESS CHICKEN",450,g,,,,92,5333
g_instead_of_kg,"Chicken Makhni Handi","PRD-00759 Butter",60,g,,,,92,5334
g_instead_of_kg,"Chicken Makhni Handi","PRD-00798 CORIENDER (SABZ DHANYA)",10,g,,,,92,5345
g_instead_of_kg,"Chicken Makhni Handi","PRD-00822 Dried coriander(khushk dhanya)",8,g,,,,92,5341
g_instead_of_kg,"Chicken Makhni Handi","PRD-00837 GARAM MASALAH",3,g,,,,92,5342
g_instead_of_kg,"Chicken Makhni Handi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",3,g,,,,92,5339
g_instead_of_kg,"Chicken Makhni Handi","PRD-00864 KAJU",20,g,,,,92,5336
g_instead_of_kg,"Chicken Makhni Handi","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,92,5344
g_instead_of_kg,"Chicken Makhni Handi","PRD-00907 MILK PACK CREAM",60,g,,,,92,5338
g_instead_of_kg,"Chicken Makhni Handi","PRD-00962 SALT 800G",7,g,,,,92,5343
g_instead_of_kg,"Chicken Makhni Handi","PRD-00961 Safaid zeerah",4,g,,,,92,5340
g_instead_of_kg,"Chicken Makhni Handi","PRD-01016 Turmeric Powder(1kg)",1,g,,,,92,5346
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00771 Cardamom(sabz ilaichi)",2,g,,,,171,3678
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00822 Dried coriander(khushk dhanya)",10,g,,,,171,3677
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",15,g,,,,171,3673
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,171,3681
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00838 Leason",10,g,,,,171,3674
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00907 MILK PACK CREAM",70,g,,,,171,3672
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00962 SALT 800G",6,g,,,,171,3679
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-00961 Safaid zeerah",5,g,,,,171,3676
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-01002 THAI PIECE CHICKEN",650,g,,,,171,3671
g_instead_of_kg,"Chicken Malai Boti (8Pcs)","PRD-01028 White pepper",10,g,,,,171,3675
g_instead_of_kg,"Chicken Malai Handi","PRD-00725 ALMOND",10,g,,,,89,5356
g_instead_of_kg,"Chicken Malai Handi","PRD-00842 Adrak",10,g,,,,89,5353
g_instead_of_kg,"Chicken Malai Handi","PRD-00751 BONE LESS CHICKEN",450,g,,,,89,5347
g_instead_of_kg,"Chicken Malai Handi","PRD-00837 GARAM MASALAH",2,g,,,,89,5359
g_instead_of_kg,"Chicken Malai Handi","PRD-00846 GREEN CHILLI (SABZ MIRCH)",10,g,,,,89,5354
g_instead_of_kg,"Chicken Malai Handi","PRD-00864 KAJU",10,g,,,,89,5355
g_instead_of_kg,"Chicken Malai Handi","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,89,5360
g_instead_of_kg,"Chicken Malai Handi","PRD-00838 Leason",10,g,,,,89,5352
g_instead_of_kg,"Chicken Malai Handi","PRD-00907 MILK PACK CREAM",80,g,,,,89,5348
g_instead_of_kg,"Chicken Malai Handi","PRD-00925 Piyaz",120,g,,,,89,5350
g_instead_of_kg,"Chicken Malai Handi","PRD-00962 SALT 800G",8,g,,,,89,5357
g_instead_of_kg,"Chicken Malai Handi","PRD-00961 Safaid zeerah",3,g,,,,89,5358
g_instead_of_kg,"Chicken Malai Handi","PRD-01028 White pepper",3,g,,,,89,5361
g_instead_of_kg,"Chicken Malai Handi","PRD-01041 Yogurt",80,g,,,,89,5349
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00748 BLACK PEPPER",3,g,,,,177,3754
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00751 BONE LESS CHICKEN",450,g,,,,177,3745
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00799 Corn Floor",25,g,,,,177,3756
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",10,g,,,,177,3750
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00877 KNORR KETCHUP 4KG",350,g,,,,177,3747
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,177,3752
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00838 Leason",15,g,,,,177,3748
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00958 Red Chilli(1kg)",25,g,,,,177,3751
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00962 SALT 800G",5,g,,,,177,3753
g_instead_of_kg,"Chicken Manchurian (Family)","PRD-00990 Sugar",20,g,,,,177,3755
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00748 BLACK PEPPER",2,g,,,,127,3185
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00751 BONE LESS CHICKEN",120,g,,,,127,3176
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00799 Corn Floor",5,g,,,,127,3187
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00846 GREEN CHILLI (SABZ MIRCH)",3,g,,,,127,3181
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00877 KNORR KETCHUP 4KG",80,g,,,,127,3179
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00875 Knorr chicken powder (1kg)",3,g,,,,127,3183
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00838 Leason",4,g,,,,127,3178
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00958 Red Chilli(1kg)",5,g,,,,127,3182
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00962 SALT 800G",2,g,,,,127,3184
g_instead_of_kg,"Chicken Manchurian (Single)","PRD-00990 Sugar",5,g,,,,127,3186
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00723 AJWAIN",5,g,,,,332,7224
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00945 Alu",30,g,,,,332,7230
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00782 CHILLI GARLIC(4KG)",5,g,,,,332,7216
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00775 Chaat masala",10,g,,,,332,7213
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00777 Chicken Karahi",250,g,,,,332,7521
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00802 Crushed chilli(dara mirch)",6,g,,,,332,7217
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00822 Dried coriander(khushk dhanya)",8,g,,,,332,7220
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00835 Food colour",1,g,,,,332,7214
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00837 GARAM MASALAH",3,g,,,,332,7225
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00864 KAJU",20,g,,,,332,7231
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00877 KNORR KETCHUP 4KG",10,g,,,,332,7223
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00873 Kishmish",20,g,,,,332,7232
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00875 Knorr chicken powder (1kg)",15,g,,,,332,7226
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00838 Leason",4,g,,,,332,7218
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00925 Piyaz",80,g,,,,332,7229
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00881 Pizza tabel",750,g,,,,332,7211
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00958 Red Chilli(1kg)",6,g,,,,332,7227
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00962 SALT 800G",5,g,,,,332,7215
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00961 Safaid zeerah",8,g,,,,332,7221
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-00968 Sela Rice",450,g,,,,332,7228
g_instead_of_kg,"Chicken Mandi With Rice (Full)","PRD-01041 Yogurt",50,g,,,,332,7212
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00723 AJWAIN",3,g,,,,334,7266
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00945 Alu",30,g,,,,334,7272
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00782 CHILLI GARLIC(4KG)",3,g,,,,334,7257
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00775 Chaat masala",5,g,,,,334,7255
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00777 Chicken Karahi",300,g,,,,334,7522
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00802 Crushed chilli(dara mirch)",3,g,,,,334,7259
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00822 Dried coriander(khushk dhanya)",4,g,,,,334,7262
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00835 Food colour",1,g,,,,334,7256
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00837 GARAM MASALAH",2,g,,,,334,7267
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00864 KAJU",20,g,,,,334,7273
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00877 KNORR KETCHUP 4KG",5,g,,,,334,7265
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00873 Kishmish",20,g,,,,334,7274
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00875 Knorr chicken powder (1kg)",8,g,,,,334,7268
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00838 Leason",2,g,,,,334,7260
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00925 Piyaz",80,g,,,,334,7271
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00881 Pizza tabel",350,g,,,,334,7253
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00958 Red Chilli(1kg)",3,g,,,,334,7269
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00962 SALT 800G",3,g,,,,334,7258
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00961 Safaid zeerah",4,g,,,,334,7263
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-00968 Sela Rice",250,g,,,,334,7270
g_instead_of_kg,"Chicken Mandi With Rice (Half)","PRD-01041 Yogurt",25,g,,,,334,7254
g_instead_of_kg,"Chicken Masalah Rice","PRD-00739 BASPATI RICE",300,g,,,,227,4272
g_instead_of_kg,"Chicken Masalah Rice","PRD-00739 BASPATI RICE",300,g,,,,228,4283
g_instead_of_kg,"Chicken Masalah Rice","PRD-00748 BLACK PEPPER",4,g,,,,227,4281
g_instead_of_kg,"Chicken Masalah Rice","PRD-00748 BLACK PEPPER",4,g,,,,228,4292
g_instead_of_kg,"Chicken Masalah Rice","PRD-00751 BONE LESS CHICKEN",120,g,,,,227,4274
g_instead_of_kg,"Chicken Masalah Rice","PRD-00751 BONE LESS CHICKEN",120,g,,,,228,4285
g_instead_of_kg,"Chicken Masalah Rice","PRD-00837 GARAM MASALAH",5,g,,,,227,4280
g_instead_of_kg,"Chicken Masalah Rice","PRD-00837 GARAM MASALAH",5,g,,,,228,4291
g_instead_of_kg,"Chicken Masalah Rice","PRD-00846 GREEN CHILLI (SABZ MIRCH)",8,g,,,,227,4275
g_instead_of_kg,"Chicken Masalah Rice","PRD-00846 GREEN CHILLI (SABZ MIRCH)",8,g,,,,228,4286
g_instead_of_kg,"Chicken Masalah Rice","PRD-00848 Green onion",40,g,,,,227,4276
g_instead_of_kg,"Chicken Masalah Rice","PRD-00848 Green onion",40,g,,,,228,4287
g_instead_of_kg,"Chicken Masalah Rice","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,227,4278
g_instead_of_kg,"Chicken Masalah Rice","PRD-00875 Knorr chicken powder (1kg)",10,g,,,,228,4289
g_instead_of_kg,"Chicken Masalah Rice","PRD-00962 SALT 800G",8,g,,,,227,4279
g_instead_of_kg,"Chicken Masalah Rice","PRD-00962 SALT 800G",8,g,,,,228,4290
g_instead_of_kg,"Chicken Masalah Rice","PRD-01028 White pepper",4,g,,,,227,4282
g_instead_of_kg,"Chicken Masalah Rice","PRD-01028 White pepper",4,g,,,,228,4293
